store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
409,2,1370642400,405,1,0,0,1,4047
238,5,1392937200,1123,1,1,0,0,8172
311,3,1391468400,952,1,1,0,0,10619
700,4,1371679200,628,1,1,0,0,6258
960,3,1395788400,419,1,0,0,0,3763
1013,2,1419894000,477,1,0,0,1,4933
24,6,1397858400,851,1,0,0,0,8505
887,5,1389135600,676,1,1,0,1,6534
537,5,1393542000,633,1,0,0,0,5592
979,5,1437084000,626,1,1,0,1,6303
192,7,1378418400,0,0,0,0,0,23
464,3,1398981600,1290,1,1,0,1,10957
1063,6,1428098400,710,1,0,0,0,6831
1062,6,1360537200,678,1,0,0,0,5956
833,5,1402610400,519,1,0,0,0,4861
202,7,1392505200,0,0,0,0,0,47
909,5,1385074800,999,1,1,0,0,9007
628,5,1432245600,795,1,1,0,0,8262
428,7,1373752800,0,0,0,0,0,50
516,1,1357254000,0,0,0,2,1,-216
413,4,1401314400,0,0,0,1,0,48
209,4,1391036400,545,1,0,0,0,4650
315,4,1381960800,389,1,0,0,1,3752
185,1,1407794400,563,1,0,0,0,5181
77,4,1420066800,0,0,0,1,1,-103
915,4,1423004400,689,1,1,0,1,6659
1090,7,1430690400,0,0,0,0,0,-26
525,2,1399932000,832,1,0,0,0,7509
347,7,1358636400,0,0,0,0,0,13
476,5,1399845600,877,1,1,0,0,8433
512,7,1420239600,1461,1,0,0,0,8879
1074,4,1406757600,677,1,1,0,1,6494
1078,7,1400364000,0,0,0,0,0,-22
376,4,1386543600,994,1,1,0,0,9707
497,5,1364511600,0,0,1,2,1,20
1082,5,1395961200,953,1,0,0,0,6838
119,2,1377554400,748,1,1,0,0,7470
133,1,1436738400,881,1,1,0,1,10011
50,2,1376085600,383,1,1,0,1,5218
320,6,1373580000,2391,1,0,0,0,15789
812,2,1419894000,820,1,0,0,1,6982
143,2,1390258800,619,1,1,0,0,6542
1084,7,1405807200,0,0,0,0,0,117
261,4,1375912800,908,1,0,0,1,7192
881,4,1391209200,521,1,0,0,1,4160
950,7,1429999200,0,0,0,0,0,60
984,6,1429308000,805,1,0,0,0,7388
450,2,1421708400,679,1,0,0,0,6138
141,6,1367013600,499,1,0,0,0,5373
973,5,1359068400,662,1,1,0,0,5713
115,4,1365026400,402,1,0,0,1,3779
884,6,1387580400,699,1,0,0,0,6658
285,1,1404684000,478,1,0,0,0,4558
726,3,1384902000,0,0,1,1,0,180
976,1,1429480800,631,1,0,0,0,5233
403,4,1370469600,828,1,1,0,0,8148
588,6,1411768800,496,1,0,0,0,4685
1067,7,1400968800,0,0,0,0,0,-13
928,4,1409176800,539,1,0,0,0,4913
326,2,1438034400,436,1,1,0,1,5954
29,6,1404597600,670,1,0,0,0,5850
558,4,1436047200,444,1,1,0,0,5094
317,6,1437775200,644,1,0,0,0,6396
171,7,1366495200,0,0,0,0,0,-158
126,2,1449270000,451,1,0,0,0,4805
335,1,1404079200,3929,1,1,0,0,22537
861,1,1432504800,0,0,0,1,0,29
779,5,1422572400,784,1,1,0,0,7305
93,6,1429912800,309,1,0,0,0,3395
767,7,1357945200,0,0,0,0,0,128
94,3,1393369200,573,1,0,0,0,5168
1036,1,1373407200,512,1,1,0,0,5818
58,7,1401832800,0,0,0,0,0,-3
804,7,1434232800,0,0,0,0,0,55
1086,6,1429912800,473,1,0,0,0,4627
852,5,1422745200,575,1,0,0,1,4480
957,3,1436911200,972,1,1,0,0,9668
370,7,1410386400,0,0,0,0,0,10
841,1,1396908000,535,1,1,0,1,5157
1064,5,1395356400,1063,1,1,0,0,8958
586,5,1386111600,2061,1,1,0,0,14961
1113,1,1401573600,853,1,1,0,1,9285
481,1,1431900000,650,1,1,0,0,7307
739,6,1388185200,819,1,0,0,0,7624
174,4,1375912800,466,1,0,0,1,4574
978,3,1406671200,925,1,1,0,1,8870
83,1,1376863200,322,1,0,0,1,3366
746,5,1432850400,596,1,0,0,0,5860
185,5,1427410800,550,1,0,0,0,5279
329,7,1396134000,0,0,0,0,0,-85
1076,2,1383001200,464,1,0,0,1,3947
404,2,1395097200,715,1,1,0,0,7494
338,2,1367445600,819,1,1,0,0,8531
242,1,1435528800,582,1,1,0,0,6686
374,2,1383692400,846,1,0,0,0,7303
121,2,1429567200,452,1,0,0,0,4410
877,2,1376085600,887,1,1,0,1,8278
50,2,1412028000,421,1,1,0,0,5968
385,5,1373061600,722,1,1,0,0,7574
795,1,1361142000,698,1,1,0,0,7526
1032,1,1404684000,928,1,0,0,0,6321
757,4,1399327200,596,1,1,0,0,6743
842,2,1443823200,907,1,0,0,0,9682
289,4,1381960800,429,1,0,0,1,4402
226,6,1415574000,583,1,0,0,0,5769
1031,1,1376863200,349,1,0,0,1,3361
28,7,1399672800,0,0,0,0,0,-34
40,2,1404943200,706,1,1,0,1,6995
964,7,1411250400,0,0,0,0,0,-145
941,7,1370037600,0,0,0,1,0,0
316,6,1366408800,826,1,0,0,0,7617
424,2,1436824800,767,1,1,0,1,7668
627,2,1423177200,756,1,1,0,0,8112
124,2,1367272800,964,1,1,0,0,8736
301,6,1421449200,491,1,0,0,0,4774
142,7,1373148000,0,0,0,0,0,-72
847,6,1396047600,1064,1,0,0,0,8331
25,1,1373839200,2051,1,1,0,0,16077
146,1,1408917600,613,1,0,0,0,5598
810,3,1361314800,465,1,1,0,0,5922
360,2,1387839600,669,1,0,0,1,7101
1060,5,1384470000,818,1,0,0,0,6634
328,7,1392505200,0,0,0,0,0,-115
241,3,1430258400,825,1,1,0,0,8538
285,3,1406844000,480,1,1,0,1,5743
14,6,1375740000,399,1,0,0,0,4206
125,7,1430949600,0,0,0,0,0,-89
577,7,1411855200,0,0,0,0,0,261
604,5,1387494000,1013,1,1,0,0,9168
646,4,1371679200,619,1,1,0,0,5826
768,4,1423263600,1490,1,1,0,0,14085
66,7,1416697200,0,0,0,0,0,149
128,4,1362006000,389,1,0,0,0,3710
713,3,1384902000,1552,1,1,0,0,13007
143,6,1423868400,561,1,0,0,0,5179
383,5,1395356400,2243,1,1,0,0,20231
590,1,1414364400,347,1,0,0,1,3377
195,2,1369692000,1391,1,1,0,0,12094
686,4,1407967200,797,1,0,0,1,6584
999,1,1435528800,984,1,1,0,0,12728
112,7,1380751200,0,0,0,0,0,-79
372,2,1357772400,677,1,0,0,0,6022
701,2,1424127600,689,1,1,0,1,7302
253,3,1382479200,711,1,1,0,1,7985
865,5,1363302000,625,1,0,0,0,5736
50,7,1362956400,0,0,0,0,0,98
942,3,1434492000,467,1,1,0,0,5821
1097,3,1365458400,2319,1,0,0,0,11590
968,3,1373234400,761,1,0,0,1,5729
938,1,1364940000,1316,1,1,0,0,11091
977,3,1403647200,446,1,0,0,0,4189
121,2,1361833200,550,1,0,0,0,4894
531,3,1377036000,523,1,0,0,0,4790
264,2,1367272800,1539,1,1,0,0,12619
917,6,1383606000,522,1,0,0,0,4972
1099,1,1381701600,1077,1,0,0,1,7671
637,5,1443909600,651,1,0,0,1,6464
894,4,1366840800,946,1,1,0,0,8515
638,3,1387321200,662,1,1,0,0,7535
618,3,1429048800,456,1,1,0,0,6371
698,3,1408485600,1762,1,1,0,1,15142
283,6,1359759600,747,1,0,0,0,5939
247,6,1378850400,654,1,0,0,0,6117
473,3,1361314800,544,1,1,0,0,5778
929,7,1357945200,0,0,0,0,0,210
825,7,1398895200,0,0,0,0,0,53
469,2,1410818400,1374,1,1,0,0,11489
773,4,1383519600,921,1,1,0,0,8796
854,4,1362092400,606,1,0,0,0,4650
231,1,1401055200,314,1,0,0,0,3238
621,2,1368482400,984,1,1,0,0,8499
172,1,1398636000,1018,1,1,0,0,11473
650,6,1404597600,777,1,0,0,0,6553
814,6,1388185200,603,1,0,0,0,5414
890,6,1383606000,432,1,0,0,0,4288
1071,7,1391382000,0,0,0,0,0,77
14,2,1364252400,776,1,1,0,1,7067
954,2,1410818400,873,1,1,0,0,9303
223,7,1404856800,0,0,0,0,0,12
375,6,1383606000,392,1,0,0,0,4707
28,6,1402264800,604,1,0,0,0,6027
713,2,1409004000,962,1,0,0,0,7369
759,5,1429221600,883,1,1,0,0,9579
379,5,1382047200,442,1,0,0,1,4384
1114,3,1398204000,3047,1,0,0,0,17509
949,5,1424991600,440,1,0,0,0,4233
51,7,1415142000,0,0,0,0,0,12
474,5,1421967600,634,1,0,0,0,5234
240,1,1441231200,463,1,0,0,0,4901
513,2,1371506400,2299,1,1,0,0,21014
557,4,1396994400,685,1,1,0,0,6071
238,2,1443823200,1046,1,0,0,0,7639
1099,6,1376690400,1269,1,0,0,0,8384
825,5,1424991600,493,1,0,0,0,4587
378,3,1438120800,919,1,1,0,1,9268
136,6,1361574000,353,1,0,0,0,3468
370,6,1411164000,614,1,0,0,0,6834
765,1,1428184800,952,1,1,0,0,11054
347,6,1403301600,433,1,0,0,0,4841
338,1,1370383200,625,1,0,0,0,5525
4,2,1387234800,1791,1,1,0,0,14139
141,7,1376258400,0,0,0,0,0,44
726,4,1393455600,895,1,0,0,1,7047
901,3,1432677600,614,1,0,0,0,5693
1035,3,1386284400,512,1,0,0,0,4699
437,3,1419375600,331,1,0,0,1,3323
947,7,1420239600,0,0,0,0,0,131
74,1,1433628000,893,1,0,0,1,7321
585,2,1404165600,1073,1,1,0,0,9335
213,7,1368914400,0,0,0,0,0,221
507,6,1364598000,1023,1,0,0,0,7855
542,4,1365026400,481,1,0,0,1,4457
463,3,1383951600,1005,1,1,0,0,8877
892,4,1369260000,732,1,0,0,0,6018
483,2,1415660400,939,1,1,0,0,8206
773,2,1423177200,797,1,1,0,0,8051
871,1,1438812000,500,1,0,0,0,5411
685,6,1378159200,348,1,0,0,0,3358
291,3,1418252400,804,1,1,0,0,7874
209,6,1379714400,480,1,0,0,0,4140
440,3,1369778400,566,1,1,0,1,6300
96,5,1396562400,823,1,1,0,0,8067
147,5,1360278000,865,1,1,0,1,8281
129,4,1407189600,1196,1,1,0,0,10264
446,3,1404511200,694,1,1,0,0,7111
950,1,1385334000,569,1,0,0,0,4659
703,6,1359759600,238,1,0,0,0,2358
249,6,1359759600,523,1,0,0,0,4954
249,2,1397512800,665,1,1,0,0,7346
1077,6,1434751200,330,1,0,0,0,3977
462,1,1404424800,613,1,0,0,0,5208
782,1,1422918000,595,1,1,0,0,6503
166,3,1428012000,704,1,1,0,0,6593
323,3,1392764400,591,1,1,0,0,6432
146,5,1405634400,688,1,1,0,1,7491
699,5,1378591200,936,1,0,0,1,7535
482,6,1360969200,1322,1,0,0,0,9819
426,3,1391468400,765,1,1,0,0,6835
819,3,1413928800,539,1,1,0,1,5812
1094,3,1438120800,374,1,1,0,0,5211
366,6,1378072800,304,1,0,0,0,3247
868,6,1378072800,689,1,0,0,0,6591
85,2,1435615200,1003,1,1,0,0,9047
813,6,1380319200,497,1,0,0,0,4746
288,3,1363734000,373,1,1,0,0,4899
370,6,1408140000,669,1,0,0,0,7161
1076,7,1387062000,0,0,0,0,0,-98
908,5,1368741600,470,1,1,0,0,5022
91,5,1415055600,725,1,0,0,0,5466
582,7,1426374000,0,0,0,0,0,-220
881,6,1399154400,437,1,0,0,0,3669
656,5,1384038000,373,1,1,0,0,4023
183,4,1383174000,675,1,0,0,1,5830
648,1,1390777200,411,1,0,0,0,3531
1092,2,1385420400,1105,1,0,0,0,9255
722,2,1389654000,1350,1,0,0,0,8675
688,5,1434664800,406,1,1,0,0,4626
3,6,1399413600,529,1,0,0,0,4198
224,3,1368568800,371,1,1,0,0,3997
336,2,1449270000,1748,1,0,0,0,9380
830,3,1430258400,658,1,1,0,0,7151
274,7,1394924400,1430,1,0,0,0,8210
928,5,1377208800,509,1,0,0,1,4596
466,2,1356994800,0,0,0,1,1,-208
286,3,1386284400,349,1,0,0,0,4010
991,7,1379800800,0,0,0,0,0,-221
541,6,1389999600,791,1,0,0,0,6842
798,7,1391382000,0,0,0,0,0,-91
689,1,1382914800,597,1,0,0,0,5179
155,1,1395615600,614,1,0,0,0,5849
107,4,1380578400,902,1,1,0,0,8697
91,1,1406498400,831,1,1,0,0,8663
192,1,1360364400,500,1,0,0,1,4736
1079,1,1373407200,930,1,1,0,0,10749
794,5,1382652000,512,1,1,0,1,4504
783,4,1430517600,638,1,1,0,1,6778
417,3,1436911200,796,1,1,0,1,9734
398,2,1386716400,490,1,0,0,0,4745
289,2,1404165600,595,1,1,0,1,6969
1109,6,1393023600,367,1,0,0,0,3862
651,2,1370642400,803,1,0,0,1,5906
941,4,1360018800,671,1,1,0,0,6984
784,3,1369778400,860,1,1,0,0,8504
1053,4,1406757600,1249,1,1,0,1,10130
816,1,1427666400,879,1,1,0,1,9227
458,4,1432159200,693,1,1,0,0,7194
617,1,1422226800,769,1,1,0,0,9258
397,2,1359932400,745,1,0,0,1,5384
543,2,1359932400,256,1,0,0,1,2596
618,3,1438120800,502,1,1,0,1,6982
559,4,1390431600,801,1,1,0,0,6763
1035,7,1370815200,0,0,0,0,0,-98
422,5,1441058400,362,1,1,0,0,4833
465,2,1416265200,466,1,0,0,0,4489
482,5,1388098800,1345,1,0,0,1,11853
337,3,1400623200,332,1,1,0,0,4219
399,7,1386198000,0,0,0,0,0,76
503,6,1403301600,459,1,0,0,0,4497
931,3,1398204000,446,1,0,0,1,4139
25,2,1376085600,1815,1,1,0,0,13474
542,2,1414969200,457,1,0,0,0,4165
545,6,1383606000,889,1,0,0,0,7436
578,3,1362610800,931,1,1,0,1,8366
818,6,1400882400,531,1,0,0,0,4805
535,5,1403820000,891,1,0,0,0,7456
119,2,1422313200,775,1,1,0,0,8402
892,1,1408917600,759,1,0,0,1,6121
1006,6,1395442800,864,1,0,0,0,6046
343,7,1401832800,0,0,0,0,0,-4
235,6,1419030000,566,1,0,0,0,6278
370,7,1374962400,0,0,0,0,0,17
661,1,1427065200,603,1,0,0,0,5416
930,5,1372370400,1071,1,0,0,0,7032
213,2,1378504800,491,1,0,0,0,5112
566,7,1371333600,0,0,0,0,0,-157
110,1,1374444000,673,1,0,0,1,5764
169,4,1411596000,464,1,0,0,0,4214
445,5,1368741600,1316,1,1,0,0,10768
280,5,1365544800,570,1,0,0,0,5059
167,4,1362006000,1057,1,0,0,0,7273
469,2,1364252400,2041,1,1,0,1,16777
456,5,1429221600,844,1,1,0,0,8382
105,2,1372975200,532,1,0,0,0,4809
316,5,1392937200,882,1,1,0,0,8787
392,2,1368482400,860,1,1,0,0,8885
1049,6,1428357600,496,1,0,0,0,5440
269,6,1365112800,1059,1,0,0,0,7589
636,6,1371247200,603,1,0,0,0,5355
224,1,1418598000,694,1,1,0,0,7402
250,7,1449183600,0,0,0,0,0,270
302,4,1359586800,231,1,0,0,0,2131
624,2,1363042800,876,1,1,0,0,8016
1021,4,1397253600,996,1,1,0,0,8882
720,6,1423090800,813,1,0,0,0,7210
641,3,1374616800,464,1,0,0,1,4626
753,1,1413151200,638,1,0,0,1,5547
263,6,1362697200,412,1,0,0,0,4396
980,3,1420326000,738,1,1,0,1,8422
406,2,1430776800,569,1,1,0,0,6686
643,6,1407016800,899,1,0,0,0,7153
913,7,1391382000,0,0,0,0,0,-51
462,3,1370210400,684,1,1,0,0,6751
362,6,1373320800,970,1,0,0,0,7731
1055,4,1366840800,930,1,1,0,0,8548
46,3,1397599200,831,1,1,0,1,7622
411,3,1389308400,775,1,1,0,0,9237
813,6,1383606000,566,1,0,0,0,5083
1002,3,1398981600,732,1,1,0,1,8745
67,4,1362006000,836,1,0,0,0,6633
606,4,1415746800,532,1,0,0,0,5370
1075,2,1388444400,638,1,0,0,1,5578
174,5,1375480800,445,1,1,0,0,5114
888,7,1371938400,0,0,0,0,0,76
238,2,1386025200,739,1,0,0,0,6113
570,7,1378418400,0,0,0,0,0,-296
488,6,1359846000,373,1,0,0,0,3790
462,3,1374012000,688,1,1,0,1,7082
118,3,1384297200,497,1,0,0,0,4608
1007,5,1414101600,845,1,1,0,1,6743
15,6,1396303200,591,1,0,0,0,5262
439,5,1415919600,942,1,1,0,0,8010
111,7,1427583600,0,0,0,0,0,-61
100,2,1369087200,704,1,0,0,1,5914
202,4,1424300400,545,1,1,0,0,6340
804,4,1449010800,378,1,0,0,0,4209
147,7,1370037600,0,0,0,0,0,175
912,3,1368568800,675,1,1,0,0,6378
669,6,1396303200,410,1,0,0,0,4045
578,6,1405720800,965,1,0,0,0,7652
653,5,1388098800,590,1,0,0,1,6027
398,7,1378418400,0,0,0,0,0,-167
579,5,1376604000,962,1,1,0,1,7894
875,6,1389999600,385,1,0,0,0,3856
1090,4,1368655200,844,1,1,0,0,8430
234,7,1400968800,0,0,0,0,0,-53
371,4,1414623600,484,1,0,0,1,4971
38,6,1410559200,577,1,0,0,0,5116
316,6,1375740000,841,1,0,0,0,7748
337,4,1359586800,294,1,0,0,0,3124
258,1,1401573600,0,0,1,1,0,-33
819,7,1421535600,0,0,0,0,0,14
258,2,1427151600,454,1,0,0,0,4556
35,4,1386543600,800,1,1,0,0,9463
578,1,1362524400,901,1,1,0,0,9114
845,1,1404424800,283,1,0,0,0,2713
602,6,1443650400,458,1,0,0,0,5280
832,2,1382392800,492,1,1,0,1,5392
212,3,1407880800,467,1,0,0,1,4805
629,2,1398722400,715,1,1,0,0,7879
617,2,1417993200,562,1,0,0,1,5807
428,5,1364511600,0,0,1,2,1,96
118,4,1393887600,656,1,1,0,0,6769
633,3,1374616800,462,1,0,0,0,4293
532,4,1413410400,1120,1,0,0,1,9900
328,4,1371679200,508,1,1,0,0,5304
961,5,1411077600,772,1,1,0,0,7169
254,4,1409176800,185,1,0,0,1,2046
1105,7,1437861600,0,0,0,0,0,94
932,3,1383951600,801,1,1,0,1,7744
256,4,1410991200,1169,1,1,0,0,10054
805,6,1404597600,519,1,0,0,0,5596
45,7,1381442400,0,0,0,0,0,21
228,4,1371074400,508,1,0,0,0,5093
165,5,1443909600,354,1,0,0,1,3571
160,3,1407621600,631,1,1,0,0,7624
1086,1,1367964000,990,1,0,0,1,7413
457,2,1388790000,399,1,1,0,0,4992
219,2,1391900400,519,1,1,0,0,4773
55,6,1368136800,291,1,0,0,0,3125
1066,4,1400709600,1065,1,1,0,0,9382
105,5,1418079600,383,1,0,0,1,3807
283,6,1441404000,772,1,0,0,0,7074
421,4,1371074400,927,1,0,0,0,6680
786,6,1375740000,208,1,0,0,0,1969
699,5,1425423600,0,0,1,2,1,121
1027,4,1391209200,1520,1,0,0,1,11533
947,1,1404079200,1377,1,1,0,0,10695
237,4,1429135200,620,1,1,0,0,7415
675,5,1388098800,455,1,0,0,1,4716
807,5,1437084000,933,1,1,0,0,9826
237,4,1397685600,694,1,1,0,1,7952
682,2,1416265200,1837,1,0,0,0,11382
108,6,1443650400,1002,1,0,0,0,9070
147,1,1369605600,978,1,1,0,0,10462
105,6,1378072800,187,1,0,0,0,1284
1026,1,1427666400,1552,1,1,0,1,14638
967,6,1373666400,699,1,0,0,0,5774
219,7,1401832800,0,0,0,0,0,-101
845,5,1417129200,427,1,1,0,0,3731
166,3,1367791200,863,1,1,0,0,7944
1071,7,1370037600,0,0,0,0,0,58
667,7,1367704800,0,0,0,0,0,-169
946,5,1395356400,547,1,1,0,0,5868
1063,2,1373925600,534,1,1,0,1,6821
426,1,1407535200,603,1,0,0,0,4422
743,5,1425682800,453,1,1,0,0,4960
613,7,1449442800,0,0,0,0,0,297
461,4,1391986800,556,1,1,0,0,6086
1046,5,1359068400,678,1,1,0,0,5656
507,6,1398463200,662,1,0,0,0,6432
539,5,1358463600,1074,1,0,0,0,9241
122,1,1418598000,971,1,1,0,0,10121
181,6,1380319200,434,1,0,0,0,4106
175,3,1427925600,680,1,1,0,0,7002
656,3,1370210400,425,1,1,0,0,4558
600,5,1418338800,624,1,0,0,0,5848
990,5,1430863200,705,1,1,0,0,6403
261,7,1375999200,0,0,0,0,0,302
189,3,1446418800,886,1,0,0,0,7965
1054,3,1429048800,605,1,1,0,1,6602
985,2,1449270000,647,1,0,0,0,6704
67,6,1381183200,497,1,0,0,0,5070
115,6,1368828000,619,1,0,0,0,5611
751,1,1389481200,751,1,1,0,0,8699
446,1,1360623600,1084,1,1,0,0,10584
69,6,1406930400,1016,1,0,0,0,7230
227,4,1362870000,0,0,0,1,0,-99
871,6,1389394800,598,1,0,0,0,6195
275,7,1400364000,0,0,0,0,0,-171
780,3,1358895600,818,1,1,0,0,7955
1042,1,1404424800,514,1,0,0,0,4757
280,7,1430690400,0,0,0,0,0,-2
398,7,1365372000,0,0,0,0,0,-180
481,5,1374789600,351,1,0,0,1,3845
789,1,1384729200,506,1,1,0,0,5393
497,4,1382565600,1120,1,1,0,1,8203
424,6,1380319200,697,1,0,0,0,5437
196,1,1358118000,720,1,0,0,0,5115
1007,6,1396047600,941,1,0,0,0,6642
141,2,1364252400,662,1,1,0,1,7027
654,6,1367013600,279,1,0,0,0,2999
1009,6,1393974000,356,1,0,0,0,3463
242,7,1398895200,0,0,0,0,1,-1
970,1,1431900000,562,1,1,0,0,5482
306,6,1394838000,272,1,0,0,0,2919
883,5,1422745200,519,1,0,0,1,4178
915,2,1390863600,362,1,0,0,0,3575
883,1,1436738400,535,1,1,0,1,6011
68,3,1398808800,1356,1,1,0,1,11546
879,3,1415228400,319,1,0,0,1,3125
6,3,1379455200,662,1,0,0,0,5076
711,5,1388098800,574,1,0,0,1,5451
170,6,1385852400,456,1,0,0,0,4664
1009,5,1437688800,462,1,0,0,0,4714
592,5,1380924000,666,1,0,0,0,5537
7,4,1379541600,854,1,0,0,0,6116
836,1,1424646000,718,1,0,0,0,5815
564,7,1379800800,0,0,0,0,0,-255
182,1,1416783600,521,1,1,0,0,6480
578,6,1367359200,803,1,0,0,0,6797
316,7,1362265200,0,0,0,0,0,-11
459,6,1426287600,734,1,0,0,0,6529
221,5,1429221600,581,1,1,0,1,5756
86,3,1438639200,545,1,0,0,1,4605
522,1,1379282400,600,1,0,0,0,5355
765,7,1370815200,0,0,0,0,0,159
895,3,1399068000,902,1,1,0,0,8613
632,5,1433196000,970,1,1,0,0,8804
617,1,1358722800,662,1,1,0,0,7978
808,2,1379368800,512,1,0,0,0,5301
504,3,1418770800,1021,1,1,0,0,9265
961,6,1380319200,625,1,0,0,0,5397
101,5,1415055600,764,1,0,0,0,6041
985,4,1362870000,0,0,0,1,0,168
732,4,1372802400,523,1,1,0,0,5866
39,5,1444168800,502,1,0,0,1,4677
425,1,1436738400,501,1,1,0,1,5850
787,2,1359932400,1307,1,0,0,1,11887
1020,5,1391554800,1450,1,1,0,0,12076
77,2,1359414000,463,1,0,0,0,3712
381,5,1409263200,936,1,0,0,1,7841
488,7,1362178800,0,0,0,0,0,-16
151,6,1362697200,498,1,0,0,0,4794
615,7,1430949600,0,0,0,0,0,51
769,2,1378504800,2806,1,0,0,0,8484
113,1,1400450400,603,1,1,0,0,6712
135,4,1372284000,525,1,0,0,0,4874
728,3,1368568800,411,1,1,0,0,4967
190,4,1432764000,657,1,0,0,1,6251
669,7,1401832800,0,0,0,0,0,45
664,7,1357945200,0,0,0,0,0,2
514,2,1430776800,669,1,1,0,0,6829
732,4,1384988400,543,1,1,0,0,6055
590,2,1425250800,389,1,1,0,0,4702
473,6,1434146400,281,1,0,0,0,2801
184,7,1368914400,0,0,0,0,0,39
364,2,1389049200,728,1,1,0,0,7995
1087,5,1377813600,767,1,1,0,0,7143
467,4,1402437600,1627,1,1,0,0,13905
820,3,1420585200,1056,1,1,0,0,11634
349,4,1414015200,826,1,1,0,1,8331
759,4,1399327200,718,1,1,0,0,8027
879,2,1372111200,282,1,0,0,0,2933
1028,4,1388876400,0,0,1,1,0,51
427,4,1427324400,661,1,0,0,0,5043
177,4,1360796400,507,1,0,0,0,4369
347,6,1407708000,424,1,0,0,0,4797
977,1,1428184800,721,1,1,0,0,8173
397,1,1427666400,957,1,1,0,1,9804
617,4,1435183200,487,1,0,0,0,5578
630,6,1435788000,270,1,0,0,0,2804
301,3,1414537200,558,1,0,0,0,4830
1095,4,1357599600,729,1,1,0,1,6361
212,6,1363388400,306,1,0,0,0,3506
158,2,1373925600,533,1,1,0,1,6484
213,4,1358377200,427,1,0,0,0,4404
370,6,1373666400,678,1,0,0,0,7028
781,4,1423263600,661,1,1,0,0,6626
873,2,1410818400,489,1,1,0,0,5664
969,3,1387321200,791,1,1,0,0,7916
1097,4,1428271200,3144,1,1,1,0,17282
1052,5,1376172000,893,1,1,0,0,7574
974,5,1392937200,1574,1,1,0,0,12285
604,5,1377208800,533,1,0,0,1,5265
315,7,1376776800,0,0,0,0,0,-68
811,6,1435788000,576,1,0,0,0,6625
734,3,1377640800,559,1,1,0,1,6553
498,4,1434578400,831,1,1,0,0,7991
454,3,1406066400,715,1,0,0,1,5776
730,5,1395961200,824,1,0,0,0,6575
1114,4,1375912800,3037,1,0,0,0,16722
723,4,1385593200,509,1,0,0,0,4941
847,4,1401314400,0,0,0,1,0,19
404,5,1382652000,539,1,1,0,0,5651
364,2,1358204400,353,1,0,0,0,3193
456,5,1377813600,926,1,1,0,1,8013
18,3,1358895600,711,1,1,0,0,6949
929,5,1411682400,673,1,0,0,0,5419
311,2,1400536800,893,1,1,0,0,10029
1009,2,1403560800,446,1,0,0,0,4380
979,5,1432850400,640,1,0,0,0,5935
1070,3,1384210800,876,1,0,0,0,6640
60,6,1363993200,456,1,0,0,0,4655
938,6,1379714400,884,1,0,0,0,6852
217,6,1435356000,587,1,0,0,0,4836
584,2,1385420400,426,1,0,0,0,3754
374,2,1417993200,727,1,0,0,1,6812
834,3,1391727600,738,1,1,0,0,7576
891,2,1388444400,749,1,0,0,1,6503
868,7,1417388400,0,0,0,0,0,46
539,7,1423954800,0,0,0,0,0,-2
942,7,1400968800,0,0,0,0,0,56
988,5,1426201200,575,1,0,0,0,4615
504,4,1384988400,984,1,1,0,0,7909
828,5,1364511600,0,0,1,2,1,96
114,6,1379109600,618,1,0,0,0,5499
7,5,1388098800,1072,1,0,0,1,10283
406,6,1404597600,551,1,0,0,0,5453
773,3,1435096800,716,1,0,0,0,6626
799,4,1388012400,0,0,0,3,1,20
555,2,1377554400,504,1,1,0,1,5670
779,3,1424818800,669,1,0,0,0,5674
1019,5,1424991600,646,1,0,0,0,5831
226,4,1423004400,866,1,1,0,1,8414
145,5,1388098800,1204,1,0,0,1,10981
1069,4,1421276400,800,1,1,0,0,7631
1039,4,1387407600,1495,1,1,0,0,15007
546,6,1380319200,1339,1,0,0,0,9355
647,7,1430949600,0,0,0,0,0,-76
462,3,1409090400,531,1,0,0,1,4765
425,2,1376949600,383,1,0,0,1,3158
2,4,1372802400,640,1,1,0,0,5915
160,5,1379628000,528,1,0,0,0,5466
105,1,1408917600,400,1,0,0,1,3796
199,4,1372802400,655,1,1,0,0,7011
625,2,1376085600,725,1,1,0,0,7178
582,1,1395010800,1055,1,1,0,0,10046
344,1,1383346800,1023,1,0,0,0,7473
308,2,1368482400,1088,1,1,0,0,11310
830,5,1408053600,491,1,0,0,1,4746
993,4,1364425200,1185,1,1,0,0,8917
744,5,1369346400,716,1,0,0,1,6092
512,4,1363215600,1186,1,0,0,0,5827
944,2,1361833200,968,1,0,0,0,6563
1007,2,1366668000,733,1,1,0,0,6598
422,7,1419116400,0,0,0,0,0,139
474,3,1413324000,682,1,0,0,1,5318
605,2,1381528800,433,1,0,0,0,4889
949,4,1432764000,396,1,0,0,0,3987
834,4,1388876400,0,0,1,1,0,-4
337,4,1372284000,353,1,0,0,0,3741
618,1,1437948000,671,1,1,0,1,9074
717,3,1386284400,441,1,0,0,0,4767
30,7,1386198000,0,0,0,0,0,126
555,4,1441576800,427,1,0,0,0,5015
333,3,1420326000,1684,1,1,0,0,14228
790,5,1397772000,0,0,1,2,1,-53
636,1,1372629600,1045,1,1,0,0,10537
735,5,1372370400,524,1,0,0,0,5042
10,7,1415142000,0,0,0,0,0,-94
